file,psnr,ssim,lpips
004244.npy,22.120728360445288,0.7477418091081157,0.1390879899263382
004349.npy,30.343130321220283,0.8420098028099164,0.1282166838645935
004451.npy,29.07339061099051,0.8030300612131431,0.15233147144317627
004523.npy,28.1382320109152,0.7215888922923803,0.2714031934738159
004540.npy,23.880676451110983,0.7498877742995997,0.1826556921005249
004713.npy,23.72800413275892,0.33119975088728965,0.17774468660354614
000445.npy,24.11121721182309,0.3375900832745927,0.21318957209587097
001023.npy,23.638262221033848,0.4392303781249595,0.1747448742389679
001077.npy,26.414613947750894,0.6408725287742382,0.19547942280769348
001079.npy,28.59274069156492,0.5219034430603212,0.24695485830307007
001252.npy,23.643138194259574,0.3544115567365215,0.17743341624736786
002247.npy,25.509526535026556,0.6487489413969105,0.19039583206176758
002272.npy,23.436242019762595,0.6734903148350231,0.16315732896327972
002273.npy,23.48044431679061,0.6885681755089191,0.15601928532123566
002514.npy,23.461802353043204,0.5469724360184102,0.22396714985370636
002592.npy,24.051822932277144,0.8167553609391991,0.09381479024887085
002635.npy,30.1519079604684,0.7571495372659527,0.11450808495283127
002710.npy,26.71464885167593,0.7139175125011732,0.14026372134685516
002833.npy,23.531525889916935,0.5383796082418021,0.27648311853408813
002952.npy,24.794669138465736,0.39716105462126317,0.2761193513870239
002961.npy,24.3434555204969,0.5821631546770465,0.15011104941368103
000570.npy,23.32088138152596,0.5146635711044446,0.22692115604877472
000605.npy,23.790177183340365,0.4251026533191502,0.18343764543533325
000623.npy,22.389865104920442,0.5473123651184588,0.23333154618740082
000633.npy,25.08196136950035,0.6159316664365707,0.16135245561599731
001067.npy,23.682116881555302,0.5819818959469796,0.2276742160320282
001080.npy,21.637488794192507,0.3890141375230135,0.2157551795244217
001203.npy,23.189598784172,0.6313443458078243,0.1459978222846985
001399.npy,22.90286746286146,0.48627051363598184,0.23667669296264648
001685.npy,22.497318235903634,0.7075063593853415,0.1561351716518402
001783.npy,26.054569411246185,0.6379679837542475,0.1403062343597412
001844.npy,24.04494289306814,0.5405144132865705,0.17186585068702698
001864.npy,29.67977119068012,0.685143871892929,0.14020255208015442
001895.npy,29.734746335198246,0.8326023593382835,0.11345776915550232
001993.npy,30.822545375287433,0.6754931115915775,0.11336734890937805
001995.npy,25.493833830190283,0.8076245957672596,0.06470190733671188
002017.npy,25.396398656465017,0.6950679314444065,0.17596547305583954
002031.npy,28.442172567094968,0.5997452352845892,0.1971258819103241
002102.npy,30.299079882874253,0.6736064554336071,0.1851315051317215
002127.npy,27.30298420449728,0.6680445678438842,0.13797399401664734
002129.npy,29.715999523626493,0.7696842010200023,0.14126232266426086
002256.npy,25.924430278474453,0.40428615869142115,0.17591366171836853
002323.npy,26.02422526357924,0.8695441628119945,0.07450069487094879
