a,c,e,L_gain,K_poisson,sigma_A
0.02403694145694857,0.010455737984601074,6.971366910676515e-07,41.60263075862014,95.64126429648225,0.0008349471187252828
0.026128905123129355,0.00926629317985677,2.1186002614990713e-06,38.27179115571889,107.91801862840013,0.0014555412263137968
0.03243963176510169,0.0058948928458838175,0.00015808831554299844,30.826490486732112,169.63836767588785,0.01257331760288423
0.026336899673196495,0.009874993257929324,2.7751863348707574e-06,37.96954130549074,101.2658919232203,0.0016658890523893713
0.022754576338541374,0.011602443152470603,4.726950377863018e-07,43.9472036359655,86.1887437722168,0.0006875282087204145
0.023481876496400076,0.010620938847806655,3.0615003911614797e-07,42.58603438925788,94.15363503448769,0.0005533082677099159
0.022948355063087424,0.01099797950680419,3.3326545047690547e-07,43.5761080587648,90.92579226769095,0.0005772914779181358
0.02463467693249675,0.011077270974447957,1.4978834798704276e-06,40.59318507566273,90.2749424751556,0.0012238805006496458
0.027747178749609615,0.008122277552458812,4.467810233411752e-06,36.0397000727171,123.1181763417178,0.0021137195257204186
0.02251679070409999,0.011615374297916026,2.7050710618474756e-07,44.41130235393244,86.09279170447526,0.0005201029765197923
0.026752604536751608,0.009327021573990738,3.0469062089888484e-06,37.37953807922671,107.21536259641475,0.0017455389451366727
0.02444428562809892,0.010084509160231868,9.332719676413595e-07,40.909356698503444,99.1619903468864,0.0009660600227943187
0.021088499201525085,0.012161145230420426,3.317412484621186e-08,47.41921131721321,82.22909775787858,0.0001821376535651315
0.027853019171110285,0.009200039582443791,7.629486284589301e-06,35.90275057280757,108.69518451945308,0.0027621524730885695
0.030282582284305363,0.007273802804909581,2.6058787844745714e-06,33.0222829285689,137.47966872638236,0.0016142734540574503
0.02227704514784512,0.011240357802541711,1.1569924370242443e-07,44.889256782636224,88.9651395059574,0.0003401459153105097
0.02514593531936154,0.010495927507629793,1.2288553315207144e-06,39.76785859422907,95.27504827687416,0.001108537474116556
0.025929241657589648,0.009957143314282836,2.3013332393017575e-06,38.56649620554151,100.43041145803024,0.0015170145811104643
0.026382184620150247,0.009292422452698382,2.3317918928299645e-06,37.90436669282565,107.61456499533281,0.001527020593453135
0.02644428493636051,0.009712203315939083,3.262096682374282e-06,37.815354145765326,102.96324813946802,0.0018061275376822872
0.025591433163760155,0.010627029116311684,1.880819441797121e-06,39.075576330601635,94.09967631170558,0.0013714297072023492
0.02425178397321988,0.010528158337344705,8.282118013885813e-07,41.23407997961114,94.98337391572787,0.000910061427261139
0.025469204009957738,0.009375276533719251,1.435409893048142e-06,39.263103770696105,106.66352042026557,0.0011980859289083326
0.02480878192218852,0.010062042383499713,1.1397183586129412e-06,40.3083070799868,99.38340168789735,0.0010675759263925639
0.021441804675158493,0.01251068291087103,1.247236058412797e-07,46.637865382597894,79.93168775231769,0.0003531622939121329
0.02455651802457293,0.01031952452378653,1.3245296975411798e-06,40.722385763296394,96.90368947668058,0.0011508821388574852
0.019759792141930306,0.01261513036672501,3.5418945859397213e-07,50.60781979978416,79.26989027697286,0.0005951381844529656
0.025098422069923788,0.010411037862691399,1.6658508019293545e-06,39.84314221882223,96.05190310406633,0.0012906784270023863
0.02596324856033276,0.010079485246268921,2.58705232758141e-06,38.51598145263774,99.21141561967816,0.0016084316359676
0.025145731896236485,0.010048100218246078,1.335949221361838e-06,39.76818030695969,99.5213003731916,0.0011558326960948275
0.029211204405224463,0.0073501146747396075,4.081110241545243e-06,34.23343954353175,136.05229908000408,0.002020175794713233
0.025114743167441264,0.01037435348374113,1.8345626572606775e-06,39.81724970599736,96.39154879069984,0.0013544602826442264
0.023802867361940115,0.011045845882873573,9.116612796828897e-07,42.01174525716856,90.5317719080696,0.0009548095515247477
0.026561522841100978,0.009276917244076458,3.106410886783162e-06,37.6484438028008,107.79442930123419,0.0017625013153989876
0.026698948252606762,0.008634164631540672,3.216716851572342e-06,37.454658907860335,115.81896369534026,0.0017935207976414274
0.02536610754142332,0.010198393430446612,1.8821675066389847e-06,39.42268234757665,98.05465996384957,0.0013719211007339252
0.02369597565331818,0.011443747956017677,1.1333673561738897e-06,42.20125875509029,87.38395880819374,0.0010645972741717357
0.02528136198395968,0.010315986996294005,2.0609696870726196e-06,39.55483097130891,96.93691940085304,0.0014356077761953714
0.02439368045499081,0.010424610732562418,8.597764879944503e-07,40.99422396899545,95.9268432802378,0.000927241332121498
0.025272064705460423,0.010409812207282087,1.4258746404831346e-06,39.56938270199721,96.06321229315351,0.0011940999290189806
0.026287207761082298,0.010297625191840496,3.102057998481958e-06,38.04131686745675,97.10976864766525,0.0017612660214975926
0.02747450860739272,0.008731040447896653,4.221094803810343e-06,36.39737526482728,114.53388699406433,0.0020545303122150188
0.02785816447791548,0.008885102378446204,5.019760485794076e-06,35.89611945872272,112.54794344585555,0.002240482199392371
0.033598559433075485,0.005287994780167724,0.00024226615407888945,29.763180828984243,189.1075996803995,0.015564901351402437
0.025148125610295925,0.010351995808272877,1.958076013401879e-06,39.764394988968434,96.59972999610784,0.0013993126932183096
0.024849004228888156,0.010124804340523331,1.033443636591237e-06,40.24306128281198,98.76734071764906,0.0010165842988120745
