file,cluster,psnr,ssim,lpips,composite
001984.npy,15,28.74731168470914,0.5474373021398187,0.12765780091285706,0.7787556489580791
002026.npy,15,29.627434995399863,0.8288006461255848,0.1477782130241394,0.8853949220427009
002076.npy,15,32.999640179526295,0.8761488285856247,0.09240975975990295,0.9279130229419073
002097.npy,15,29.004462591568046,0.7217271858158112,0.1584501415491104,0.8323026279015234
002187.npy,15,28.756524411401116,0.551015750428915,0.17019496858119965,0.7659741364248187
002761.npy,15,23.617450509218436,0.7651179952381403,0.12115824222564697,0.7394854845423519
002768.npy,15,24.288482637374294,0.7863342003720999,0.1063239797949791,0.7664141321340245
002859.npy,15,27.77223982989694,0.557937430547595,0.1751941591501236,0.7447419755746447
002937.npy,15,23.416817247293693,0.769181923537463,0.11326040327548981,0.7390142233605175
003361.npy,15,31.891736321890814,0.8730197860198021,0.14091476798057556,0.9107016726797421
003503.npy,15,37.73775598555952,0.9590175720712133,0.04045185074210167,0.9728552404430372
003768.npy,15,25.647282823011604,0.6645569782166183,0.24665260314941406,0.7092410766448816
003957.npy,15,30.613562624874877,0.8267729342324733,0.18830639123916626,0.8794888476644357
004498.npy,15,26.850711413992137,0.6474337354187221,0.18623164296150208,0.7504165066855653
004764.npy,15,27.6869331925694,0.7955097052850127,0.13723687827587128,0.8346894577268116
000640.npy,16,22.464446590225016,0.2951121080715754,0.376105934381485,0.47221198212391935
000877.npy,16,28.628138696561262,0.6711704982170313,0.21317723393440247,0.7888452813511264
003717.npy,16,24.43395775010357,0.754267196276729,0.18656516075134277,0.7322108507329859
002066.npy,17,25.910150058822758,0.7797410279542282,0.1416703760623932,0.7884713297155618
002067.npy,17,28.48206455303928,0.6996703461797162,0.2185639888048172,0.7933035536369503
002106.npy,17,24.64864594901155,0.4057206506739147,0.16557371616363525,0.6277966659259053
002739.npy,17,24.91921832865525,0.5922563490070061,0.18176640570163727,0.6905903884052396
002933.npy,17,25.954463809163148,0.6002062208861163,0.11228155344724655,0.7394074182388043
003222.npy,17,33.08237551296629,0.8471018947849274,0.07064150273799896,0.9254867973489761
003262.npy,17,30.25603520803778,0.8148928062775731,0.11656908690929413,0.8994412397894263
003264.npy,17,31.70937640361373,0.8054713568060398,0.13842175900936127,0.8890165325988928
003265.npy,17,31.64479443534729,0.8010884288017563,0.12489652633666992,0.8920639674883621
003267.npy,17,29.491931385072654,0.7108620908997655,0.1273946762084961,0.8498653912320376
003623.npy,17,30.56821726105032,0.7715690856051445,0.08447180688381195,0.8956990929071108
003787.npy,17,24.81792734000806,0.6369759900263883,0.21482521295547485,0.692226422134928
003849.npy,17,28.898195616981262,0.8098405637556687,0.17819449305534363,0.8527308150552475
003911.npy,17,26.525652645556207,0.7555920784093346,0.23354847729206085,0.7634734813847848
004320.npy,17,24.8760077547372,0.5309026174130077,0.12684819102287292,0.6874849811242049
004531.npy,17,26.82547158896326,0.4744474873729856,0.32928532361984253,0.6445089787835645
000322.npy,18,18.724228182944394,0.4451357290671961,0.24765048921108246,0.4819223729063577
000559.npy,18,21.119035738719422,0.4197641554863737,0.2956605851650238,0.5106797620786593
000572.npy,18,24.367020554494736,0.5388404119625892,0.23852726817131042,0.6415937269191981
001207.npy,18,22.630487375877912,0.7005387685975208,0.12993790209293365,0.6931000082988159
001340.npy,18,23.256634723867645,0.7295455282094478,0.1357891708612442,0.7147328907575711
001521.npy,18,20.092073804248187,0.6185903274286184,0.19557614624500275,0.5874952560444983
001522.npy,18,20.67508533277113,0.5770266571202427,0.19375984370708466,0.5872019451993
002573.npy,18,20.545042435175223,0.3257806301791769,0.18020451068878174,0.5050818717229144
003083.npy,18,22.698685289004498,0.7284353636483979,0.14142560958862305,0.7000851466644693
003162.npy,18,22.652045880127332,0.6649099709402323,0.1550084948539734,0.6733459560315825
003843.npy,18,18.752718784031785,0.6520715880556192,0.1730639934539795,0.5763962822901417
003856.npy,18,20.37840467778629,0.6000466210638433,0.20801828801631927,0.5835295482999812
004642.npy,18,21.940298444029548,0.4310472988491305,0.1888737678527832,0.5682866979772168
004755.npy,18,22.93809477478043,0.6400991504952311,0.17778640985488892,0.6638396863196792
001964.npy,19,30.23145053353192,0.7625552142022252,0.09023691713809967,0.8907727656880418
002796.npy,19,23.00326385795382,0.6470465293467887,0.13683803379535675,0.6812531398050066
002835.npy,19,22.695026520581262,0.677742608312537,0.150447279214859,0.6800990323788095
002971.npy,19,23.958465677562263,0.47016133508086716,0.20587415993213654,0.6205060734398493
003088.npy,19,30.03594449454458,0.8170541506830901,0.1970522254705429,0.873333975070849
003857.npy,19,19.462868664924336,0.5629570250949586,0.2020963728427887,0.5527950766379308
004063.npy,19,22.69126137122126,0.43274310262764465,0.2627386152744293,0.5609184151448775
004501.npy,19,24.779180730399574,0.7689496512759367,0.12451938539743423,0.7654585493017134
004577.npy,19,32.07722885654964,0.8320133861973286,0.07535795867443085,0.9188851425076325
004597.npy,19,25.439335756049783,0.7144495524236907,0.17004886269569397,0.7467854689326607
004654.npy,19,26.99603377277174,0.8059785764115155,0.13814310729503632,0.822523684655976
004690.npy,19,29.46854365477361,0.7979427733404041,0.19837701320648193,0.8547117790396098
004727.npy,19,30.240457994064695,0.8109660792299509,0.1939268708229065,0.8723464028023481
004752.npy,19,31.409162992689666,0.7905910214189291,0.06159723177552223,0.9096645965478023
004756.npy,19,19.28671874784567,0.6029269156181868,0.22340290248394012,0.5551017543302081
